	radius_enclosing_circle	area	arc_length	area_convex	arc_length_convex	circularity	max_entropy	name
14	45.891273498535156	2719.0	236.16652035713196	3020.0	223.06767773628235	0.41095958630263196	5.652498376399963	Bad_1_02d08h00m.tif
15	31.10154151916504	2465.5	188.46803629398346	2509.5	181.44724464416504	0.8113183602650662	5.436494249410062	Bad_1_02d12h00m.tif
16	74.70619201660156	4838.5	374.17366111278534	5339.0	331.603391289711	0.27596097656675045	5.816153061644299	Bad_1_02d16h00m.tif
17	97.51419830322266	7217.0	733.9797892570496	12082.5	453.4716044664383	0.24158564409436487	5.639160471589079	Bad_1_02d20h00m.tif
18	234.1389617919922	53645.0	2270.7577010393143	84364.0	1172.4285984039307	0.3114813155941023	5.604972172274342	Bad_1_03d00h00m.tif
19	121.50936126708984	9575.0	705.9554055929184	12489.0	534.6817121505737	0.20642839413409286	5.923092974602679	Bad_1_03d04h00m.tif
20	544.7000122070312	208330.0	4587.182337760925	297220.0	2466.5595108270645	0.22350496296226285	5.812486174034233	Bad_1_03d08h00m.tif
21	302.01995849609375	72182.0	2192.968806862831	91459.0	1366.0921870470047	0.25188815851989843	6.039527923372527	Bad_1_03d16h00m.tif
22	324.5324401855469	101114.5	3105.087766289711	130727.0	1535.0901975631714	0.3055957678096612	5.871388299480922	Bad_1_03d20h00m.tif
23	67.03065490722656	6761.5	360.97770297527313	7140.5	341.10944056510925	0.47901184690435156	6.162089619033512	Bad_1_04d00h00m.tif
24	334.88702392578125	81989.5	2322.7261654138565	108679.0	1513.730626821518	0.2327082205575836	5.98905455880101	Bad_1_04d04h00m.tif
25	160.795166015625	17562.0	1738.6946403980255	35841.5	776.1152346134186	0.2162111681957321	6.136463207518009	Bad_1_04d08h00m.tif
26	68.82051849365234	8267.5	380.00714087486267	8827.5	357.62930631637573	0.5556335360929837	6.33936759192232	Bad_1_04d12h00m.tif
27	124.21952056884766	20149.0	1117.650923371315	29008.5	657.6948281526566	0.4156463075170514	6.428809361842499	Bad_1_04d16h00m.tif
28	75.55471801757812	9392.0	406.73506224155426	9803.0	385.11776876449585	0.5237029654560419	6.485123800913916	Bad_1_04d20h00m.tif
29	78.71636199951172	10200.5	431.9482653141022	10865.0	403.71845984458923	0.5240123938011274	6.348039876348211	Bad_1_05d00h00m.tif
30	106.25568389892578	13567.5	813.7026615142822	18440.5	536.1116958856583	0.382512485775557	6.476488459936125	Bad_1_05d04h00m.tif
31	86.83602905273438	13130.0	479.5046133995056	14032.0	450.33091163635254	0.554261793645382	6.529254335867254	Bad_1_05d08h00m.tif
32	336.5747375488281	128510.5	2688.588202357292	153737.5	1624.8262028694153	0.36109852046845436	6.749861033204671	Bad_1_05d12h00m.tif
33	100.2846908569336	16879.0	550.0731554031372	17961.5	512.3128652572632	0.5342291240795267	6.738804339075412	Bad_1_05d16h00m.tif
34	106.02486419677734	19294.0	595.8721450567245	20754.0	549.9456981420517	0.5463323935253266	6.519327956990589	Bad_1_05d20h00m.tif
35	114.0654525756836	21188.5	699.4772616624832	23559.5	597.8566555976868	0.5183726554686332	6.615846453529996	Bad_1_06d00h00m.tif
36	284.70697021484375	66137.5	1892.5251520872116	83603.5	1303.5291678905487	0.259717792234958	6.542343641919992	Bad_1_06d04h00m.tif
37	124.45993041992188	28272.5	700.1391711235046	30149.5	649.7301316261292	0.5809720405450853	6.482693676048285	Bad_1_06d08h00m.tif
38	194.15731811523438	37615.5	1368.2854800224304	44346.5	933.0481368303299	0.3176211671897047	6.4525241798085595	Bad_1_06d12h00m.tif
39	223.5733642578125	41986.0	1762.6946417093277	59587.5	1027.5790328979492	0.2673711258411042	6.464145843797361	Bad_1_06d16h00m.tif
40	156.4385986328125	48782.0	898.6904670000076	51223.0	835.7387602329254	0.6344857831321263	6.591814540958836	Bad_1_07d00h00m.tif
41	160.52191162109375	53359.5	959.0163687467575	56583.0	873.6448533535004	0.6591636238802986	6.597414834719544	Bad_1_07d04h00m.tif
42	165.0249481201172	58791.0	970.0041750669479	60816.5	902.334198474884	0.6871661610518763	6.695480669547645	Bad_1_07d08h00m.tif
43	171.79010009765625	67401.0	1009.3178836107254	68759.0	953.0909161567688	0.7269762148097738	6.509757080117208	Bad_1_07d12h00m.tif
44	180.6060333251953	77420.5	1070.3300758600235	78495.0	1011.4637203216553	0.7555123893405701	6.288745331793321	Bad_1_07d16h00m.tif
45	194.16819763183594	90674.0	1156.7981151342392	91586.5	1089.1789597272873	0.7655555395353751	6.25606238631471	Bad_1_07d20h00m.tif
46	207.09092712402344	106198.5	1263.6681686639786	108102.5	1182.2496416568756	0.7882180304343437	6.284478974967854	Bad_1_08d00h00m.tif
47	228.4918975830078	126969.0	1388.2194662094116	129408.0	1294.0132027864456	0.7741163096678508	6.467516502115807	Bad_1_08d04h00m.tif
48	242.14779663085938	151642.0	1525.6164345741272	155191.5	1414.77934217453	0.8232061147975842	6.587198597532858	Bad_1_08d08h00m.tif
49	265.6756896972656	179088.0	1695.096663236618	184244.5	1555.3448848724365	0.8076309997353919	6.571773015770528	Bad_1_08d12h00m.tif
50	281.8503112792969	209581.5	1868.9616705179214	217913.0	1689.5174915790558	0.8397809797313234	6.723290590008478	Bad_1_08d16h00m.tif
51	307.86163330078125	243331.5	2130.4175127744675	256845.0	1830.379933834076	0.8172168682957752	6.783922486618326	Bad_1_08d20h00m.tif
52	328.9786071777344	279973.0	2308.5424016714096	293368.5	1954.8513157367706	0.8234381102848994	6.794428427444826	Bad_1_09d00h00m.tif
53	354.5305480957031	315280.0	2565.7282561063766	333500.0	2088.1495349407196	0.7984343724975037	6.948366176813771	Bad_1_09d04h00m.tif
54	373.8822021484375	354889.0	2592.272412419319	372012.5	2210.395438194275	0.8081148391412697	6.839433762055713	Bad_1_09d08h00m.tif
55	401.8416442871094	394074.5	2797.426737308502	417333.0	2340.368785262108	0.7768167403746521	6.88431070663364	Bad_1_09d12h00m.tif
56	421.0855712890625	430403.0	2808.071403980255	453045.0	2445.8708658218384	0.7726533579630966	6.9347286715672585	Bad_1_09d16h00m.tif
57	437.5914306640625	468401.0	3402.5709612369537	501963.5	2568.1706244945526	0.778628549379735	7.030563204435906	Bad_1_09d20h00m.tif
58	455.73248291015625	508608.5	3390.8724793195724	546166.0	2677.275850057602	0.7794957867011105	6.919300216854626	Bad_1_10d00h00m.tif
59	476.38751220703125	563221.0	3559.306022286415	607096.0	2816.0503816604614	0.7899656903516942	6.939000041295663	Bad_1_10d04h00m.tif
60	507.81732177734375	638861.0	3687.6491733789444	688893.0	2995.3646383285522	0.7885722368707695	6.8612402973599425	Bad_1_10d08h00m.tif
61	537.8465576171875	734300.0	3788.016702890396	777709.0	3183.700980782509	0.8079916427920207	7.041303083904379	Bad_1_10d12h00m.tif
62	573.0896606445312	837547.0	4036.0065981149673	893360.5	3412.1325656175613	0.8117348058651925	7.012231637230809	Bad_1_10d16h00m.tif
63	613.830322265625	950319.5	4685.944758415222	1021545.5	3645.076874613762	0.8028290741905842	7.003118678485044	Bad_1_10d20h00m.tif
64	641.4119873046875	1055123.5	4902.974193572998	1118791.0	3808.4749801158905	0.8163554168942714	7.110902526909952	Bad_1_11d00h00m.tif
65	669.3939208984375	1158898.5	5108.312282323837	1223380.5	3979.393388748169	0.823250494141268	7.010161909659637	Bad_1_11d04h00m.tif
66	698.556640625	1262439.0	5317.348863005638	1325022.0	4139.381136894226	0.8234880074136475	6.926130079968286	Bad_1_11d08h00m.tif
67	724.8432006835938	1359942.0	5900.760111451149	1433385.0	4299.718144655228	0.8239149345305196	6.862050541807824	Bad_1_11d12h00m.tif
68	762.7108764648438	1452029.5	5913.546910881996	1536000.0	4471.3119114637375	0.7945215622538065	6.984134201888944	Bad_1_11d16h00m.tif
69	775.0392456054688	1539898.5	6051.973314642906	1635435.0	4608.6691344976425	0.8160087852429547	7.1727205941181	Bad_1_11d20h00m.tif
70	786.3766479492188	1607635.5	6092.968258738518	1684554.5	4667.876705646515	0.8275161883514608	7.029479420560177	Bad_1_12d00h00m.tif
71	796.6477661132812	1672533.5	6235.429156541824	1748026.0	4747.381561398506	0.8388653718419321	7.101653002490245	Bad_1_12d04h00m.tif
72	810.0308227539062	1725261.5	6394.0220819711685	1799557.5	4821.691020965576	0.8369547315387683	7.047103826671202	Bad_1_12d08h00m.tif
73	843.960693359375	1785827.5	7011.717601656914	1879949.0	4939.394683480263	0.7980777318310484	7.17421225958433	Bad_1_12d12h00m.tif
74	863.0487060546875	1835686.0	6813.4261910915375	1931067.5	5013.992043733597	0.7844728390471244	7.311918705448022	Bad_1_12d16h00m.tif
75	855.8482055664062	1876616.5	7044.178501963615	1981797.0	5068.307672739029	0.8155154044723019	7.203577378248066	Bad_1_12d20h00m.tif
76	895.367431640625	1942621.0	8613.601061701775	2078017.5	5196.77438557148	0.7713218250080742	7.052534394716557	Bad_1_13d00h00m.tif
77	893.7476196289062	2003660.0	8268.69948065281	2143184.0	5257.281036257744	0.7984438117612658	7.016846390708993	Bad_1_13d04h00m.tif
78	903.3743286132812	2044421.0	8914.57161808014	2177029.5	5304.840834856033	0.797416046370976	7.150406042263494	Bad_1_13d08h00m.tif
79	891.7976684570312	2078645.0	9002.169605255127	2218064.5	5333.013158321381	0.8319510747366488	7.124311266213212	Bad_1_13d12h00m.tif
80	906.7174072265625	2157873.5	8730.731003165245	2288817.5	5418.676866412163	0.8354725820718912	7.287860809651237	Bad_1_13d16h00m.tif
81	904.7403564453125	2165240.5	9064.745283842087	2288375.0	5423.725041389465	0.841992733931533	7.270085709545829	Bad_1_13d20h00m.tif
82	929.6767578125	2169000.5	9816.27428150177	2313621.0	5466.208126068115	0.7988143026022217	7.0779956585920525	Bad_1_14d00h00m.tif
83	933.0934448242188	2192595.0	9510.443769574165	2337397.0	5487.523969769478	0.801601036077998	7.1326177051268935	Bad_1_14d04h00m.tif
84	914.5220336914062	2197869.5	9299.892471075058	2337797.0	5488.4259514808655	0.8364956420513683	7.146517658705066	Bad_1_14d08h00m.tif
85	915.3624877929688	2197573.0	11145.408403992653	2374744.5	5529.039554476738	0.8348476256915657	7.138358332870781	Bad_1_14d12h00m.tif
86	97.03231048583984	3795.0	444.1320313215256	6379.0	415.14755153656006	0.12830074025198845	4.121402524457415	Bad_2_00d00h00m.tif
87	152.8734130859375	6641.5	1027.4528790712357	25660.5	707.2652320861816	0.09045912459431206	4.343758690321801	Bad_2_00d04h00m.tif
88	99.36810302734375	4822.5	462.7178176641464	7346.0	430.5012810230255	0.15546347301138136	4.120187546122914	Bad_2_00d08h00m.tif
89	102.9964599609375	5552.5	493.3452333211899	8882.0	452.51812970638275	0.16660732764783462	4.3670139069862115	Bad_2_00d12h00m.tif
90	100.48019409179688	5225.0	472.274166226387	7996.5	438.21815371513367	0.16473105942794314	4.324010737617532	Bad_2_00d16h00m.tif
91	49.15546417236328	1614.5	232.2670260667801	2063.0	218.0015949010849	0.21268877686308077	4.0100109459586335	Bad_2_00d20h00m.tif
92	93.22697448730469	3513.5	429.54624462127686	5666.0	397.8628375530243	0.1286787711251637	4.485054957933524	Bad_2_01d00h00m.tif
93	70.44511413574219	2304.5	319.60511887073517	3113.0	300.6126729249954	0.1478172388231809	4.568898650969101	Bad_2_01d04h00m.tif
94	100.975341796875	4266.5	511.74725449085236	8987.0	457.8414649963379	0.13319600941240983	4.723841277808871	Bad_2_01d08h00m.tif
95	80.94761657714844	3016.0	368.9949470758438	3933.0	350.3112941980362	0.1465120458306241	5.0908590780033105	Bad_2_01d12h00m.tif
96	263.5043640136719	7501.0	1163.8132699728012	15419.0	1067.946163058281	0.034386950895145464	4.863578660827159	Bad_2_01d16h00m.tif
97	98.35150909423828	5247.5	476.0315248966217	8296.5	435.2000387907028	0.17267939501060386	4.699041439811506	Bad_2_01d20h00m.tif
98	99.6243896484375	4806.0	479.93101930618286	8273.5	437.3474967479706	0.15413545415104105	5.028414608369623	Bad_2_02d00h00m.tif
99	116.76481628417969	8361.0	726.3574262857437	19030.0	574.5452971458435	0.19520203910125614	5.001567875042801	Bad_2_02d04h00m.tif
100	99.93257904052734	4633.5	480.1736595630646	8148.5	437.5250127315521	0.14768796391502287	4.520433460744727	Bad_2_02d08h00m.tif
101	101.8431167602539	5293.5	493.8305152654648	8863.5	449.26337122917175	0.16245372766581817	4.666770290414686	Bad_2_02d12h00m.tif
102	89.36592102050781	3905.5	415.54624342918396	6021.0	388.0909901857376	0.1556621046803176	4.886781225529105	Bad_2_02d16h00m.tif
103	55.065940856933594	4316.0	342.1909065246582	5657.5	285.7564287185669	0.45307013458162954	4.798397518130461	Bad_2_02d20h00m.tif
104	100.09630584716797	5528.5	484.17366099357605	8722.0	441.6676354408264	0.17563915612009937	5.182855425781487	Bad_2_03d00h00m.tif
105	49.40910720825195	6320.5	304.149276137352	6434.5	288.7727961540222	0.8241144894615575	5.425852571937087	Bad_2_03d04h00m.tif
106	53.438079833984375	7187.5	327.94826567173004	7337.5	309.6975495815277	0.8011729838164918	5.187639574507808	Bad_2_03d08h00m.tif
107	73.40762329101562	11955.5	465.9726505279541	13029.0	420.0718343257904	0.7062127347404594	4.869135575329941	Bad_2_03d16h00m.tif
108	71.62574768066406	12951.5	453.8305153846741	13464.0	420.3887788057327	0.803585071759317	5.081492941020287	Bad_2_03d20h00m.tif
109	75.04718017578125	14398.0	462.4163019657135	14761.5	439.1170642375946	0.8137360175415127	5.3359371041646915	Bad_2_04d00h00m.tif
110	79.41829681396484	15704.5	486.17366075515747	15970.0	457.6265847682953	0.7925617393547151	5.117351764006506	Bad_2_04d04h00m.tif
111	83.63023376464844	17366.0	509.24472773075104	17632.5	479.2212406396866	0.7903569971586253	5.151341287988843	Bad_2_04d08h00m.tif
112	83.49365997314453	18022.5	517.286358833313	18294.0	485.7248568534851	0.8229210350594817	5.246187933764994	Bad_2_04d12h00m.tif
113	87.38700866699219	19007.0	531.0437165498734	19263.5	500.0336004495621	0.7922640603395781	4.9820180900394435	Bad_2_04d16h00m.tif
114	165.4578094482422	35390.5	950.7909708023071	42049.0	815.2355601787567	0.4114928422318847	5.505856208442836	Bad_2_04d20h00m.tif
115	164.23849487304688	38259.5	895.6782748699188	43055.0	819.0775797367096	0.45148102735414775	5.348737344202963	Bad_2_05d00h00m.tif
116	164.47840881347656	39979.5	898.8498470783234	43872.5	823.8272714614868	0.470402578700602	4.856381643311167	Bad_2_05d04h00m.tif
117	164.9008331298828	41774.5	898.1635566949844	45302.0	830.8492097854614	0.4890076892897398	4.908932163782731	Bad_2_05d08h00m.tif
118	165.3557891845703	42324.0	910.0630496740341	45306.0	834.18197453022	0.49271754170212706	4.908152350037266	Bad_2_05d12h00m.tif
119	164.3358917236328	44593.5	911.9036681652069	46669.0	838.3196105957031	0.5256017903734383	5.028265182827528	Bad_2_05d16h00m.tif
120	164.43399047851562	45921.0	908.3473218679428	47536.5	847.6017107963562	0.5406027760295828	5.299031679069902	Bad_2_05d20h00m.tif
121	162.4135284423828	45811.5	904.7909724712372	47565.5	845.4110774993896	0.5528155316963658	5.589600251121886	Bad_2_06d00h00m.tif
122	163.04408264160156	47146.5	915.7615358829498	48670.0	857.0485270023346	0.5645332183466995	5.443123983194189	Bad_2_06d04h00m.tif
123	164.20404052734375	49278.0	924.4894567728043	50962.5	866.2043486833572	0.5817488340471543	5.822482393348582	Bad_2_06d08h00m.tif
124	165.5395965576172	50467.5	930.1879427433014	51761.5	874.143593788147	0.5862166295202768	5.80578496947638	Bad_2_06d12h00m.tif
125	166.51220703125	51863.5	946.6732206344604	53247.0	883.0218997001648	0.5954150318301179	5.282034182328756	Bad_2_06d16h00m.tif
126	166.77381896972656	53473.0	940.7737284898758	54453.0	889.2435410022736	0.6119683048715464	5.435321597291262	Bad_2_07d00h00m.tif
127	164.9520721435547	55039.5	964.3889510631561	56655.0	896.3175112009048	0.6438861093954539	5.483165535356158	Bad_2_07d04h00m.tif
128	168.0469970703125	59528.0	1033.0579990148544	62775.5	930.964152097702	0.6709805115857072	5.206140662250428	Bad_2_07d08h00m.tif
129	169.25169372558594	62970.0	1049.2001334428787	66111.5	943.1182550191879	0.6997095054166446	5.670463905345123	Bad_2_07d12h00m.tif
130	169.7530059814453	64648.5	1066.95749437809	68283.5	952.2225751876831	0.7141240066727989	5.620058363747752	Bad_2_07d16h00m.tif
131	172.8911895751953	69832.0	1110.8569874763489	73826.0	991.2782448530197	0.7436333916990294	5.617821286255697	Bad_2_07d20h00m.tif
132	177.9594268798828	72159.0	1191.4844032526016	77583.0	1017.2797129154205	0.7252682009664435	5.4608285255875995	Bad_2_08d00h00m.tif
133	188.77047729492188	72011.5	1120.4133372306824	75402.5	1013.6244596242905	0.6432559867481246	5.305451163712401	Bad_2_08d04h00m.tif
134	189.02920532226562	74791.0	1155.7686759233475	78432.0	1033.4690387248993	0.6662567932846136	5.69489743337765	Bad_2_08d08h00m.tif
135	189.31532287597656	76834.5	1132.011313199997	79827.0	1036.5400359630585	0.6823934723470318	5.746785418875997	Bad_2_08d12h00m.tif
136	187.75051879882812	83161.5	1213.1240125894547	87167.0	1074.8450214862823	0.7509484928764681	5.812852126849102	Bad_2_08d16h00m.tif
137	187.53562927246094	85729.5	1213.751428604126	88887.5	1086.5133658647537	0.7759126599474377	5.786944461007734	Bad_2_08d20h00m.tif
138	196.71885681152344	89188.5	1259.550418972969	95017.0	1129.6270196437836	0.733612974118254	5.559094783701425	Bad_2_09d00h00m.tif
139	196.96868896484375	91745.0	1321.734185218811	99522.5	1153.0045762062073	0.7527281258603796	5.739560916854367	Bad_2_09d04h00m.tif
140	200.22305297851562	95894.0	1337.248903632164	101229.5	1167.1775736808777	0.7614009311448527	6.0521263882897935	Bad_2_09d08h00m.tif
141	207.18359375	98912.5	1412.1189587116241	105845.5	1186.8510082960129	0.733483894316024	5.848922380489814	Bad_2_09d12h00m.tif
142	215.2865447998047	100750.5	1378.923000216484	108182.5	1199.3067255020142	0.6919322326471957	6.2373222038083025	Bad_2_09d16h00m.tif
143	229.62208557128906	108023.0	1556.9301413297653	120327.0	1269.6382530927658	0.6521373093161729	6.067195615140607	Bad_2_09d20h00m.tif
144	230.00238037109375	109855.0	1651.1555360555649	126518.5	1298.998742222786	0.661005836690911	6.033425927200326	Bad_2_10d00h00m.tif
145	242.6175994873047	115209.0	1756.1504874229431	136260.5	1352.3596903085709	0.6230055728849516	5.956775055972027	Bad_2_10d04h00m.tif
146	244.55787658691406	114922.0	1710.895653963089	134987.0	1349.226674437523	0.6116317095369597	5.573516718578659	Bad_2_10d08h00m.tif
147	249.31919860839844	120958.0	1696.3271116018295	139277.0	1387.3631896972656	0.6194029652151625	5.875573560458132	Bad_2_10d12h00m.tif
148	264.8703308105469	130752.5	1987.3880747556686	157394.0	1473.14459836483	0.5932441997932801	5.979026229479081	Bad_2_10d16h00m.tif
149	287.799072265625	139091.0	2023.488576054573	173103.0	1562.4776494503021	0.5345278989626755	5.945577507308907	Bad_2_10d20h00m.tif
150	278.46343994140625	142616.5	2152.3830193281174	186357.0	1608.1291291713715	0.5854415389468192	5.940437382490576	Bad_2_11d00h00m.tif
151	300.1981506347656	148861.5	2192.5251570940018	198097.0	1662.500033378601	0.5257950500416607	6.66581091119712	Bad_2_11d04h00m.tif
152	304.1793212890625	151680.5	2246.667292356491	203012.0	1688.6652787923813	0.5218197421571594	6.707385188810705	Bad_2_11d08h00m.tif
153	311.1869201660156	159170.5	2486.4906690120697	214375.0	1723.6015543937683	0.5232027753175899	6.951381250049233	Bad_2_11d12h00m.tif
154	327.18170166015625	167811.0	2671.9292627573013	233623.0	1805.4352972507477	0.49899080061690043	6.6538826267960145	Bad_2_11d16h00m.tif
155	329.310302734375	166289.5	2539.887635946274	212179.0	1744.325362443924	0.488094954629	6.595806163515946	Bad_2_11d20h00m.tif
156	344.1539306640625	169865.0	2743.125222682953	230811.5	1824.976618051529	0.4565081785943134	6.37334973570096	Bad_2_12d00h00m.tif
157	348.5864562988281	173160.0	3149.55163025856	250848.5	1881.8269667625427	0.4536038016395518	6.624705178337221	Bad_2_12d04h00m.tif
158	357.8356018066406	164403.0	2992.179042696953	242912.5	1878.595690727234	0.40868883282405505	6.455212409934823	Bad_2_12d08h00m.tif
159	364.6192932128906	166698.0	2707.478475689888	234397.0	1893.9040744304657	0.3991179192897916	6.405033731074858	Bad_2_12d12h00m.tif
160	374.9454345703125	175617.0	2850.154658675194	231440.0	1927.3394585847855	0.3976312802793681	6.788900739961232	Bad_2_12d16h00m.tif
161	387.8813781738281	184621.5	3343.4410177469254	252367.5	1997.0093660354614	0.3906020717289555	6.612978848805757	Bad_2_12d20h00m.tif
162	358.43487548828125	181573.0	3338.6542204618454	240431.5	1913.4827545881271	0.4498636237056291	6.4583881025242835	Bad_2_13d00h00m.tif
163	363.05517578125	171302.0	3775.732429265976	231075.0	1856.3722709417343	0.4136826394891381	6.4747250329631525	Bad_2_13d04h00m.tif
164	373.8349609375	151068.0	3436.168941617012	213137.5	1825.6973326206207	0.3440826535552454	6.604153955862041	Bad_2_13d08h00m.tif
165	376.1654968261719	141275.0	3596.477593898773	230626.0	1873.083675980568	0.31780265941164293	6.615528977294246	Bad_2_13d12h00m.tif
166	388.5464172363281	130673.0	3217.1739954948425	214527.5	1877.0386899709702	0.27551812335643977	6.904360278213083	Bad_2_13d16h00m.tif
167	399.27349853515625	123854.5	3083.853145122528	214429.5	1904.4134551286697	0.24729819546428988	6.943976366528012	Bad_2_13d20h00m.tif
168	299.99957275390625	108562.0	2255.0032974481583	149114.0	1521.4811823368073	0.38396062545801135	6.795247272263818	Bad_2_14d00h00m.tif
169	310.03045654296875	105448.0	2109.807340145111	143169.0	1551.739639878273	0.3492044381602605	6.871254653314263	Bad_2_14d04h00m.tif
170	334.9266357421875	109200.5	2629.46122777462	179041.5	1697.6758968830109	0.30986703746145033	6.952720849619528	Bad_2_14d08h00m.tif
171	317.9261779785156	97133.0	2017.6063299179077	140052.0	1534.220535993576	0.3058893463365998	6.969695199468894	Bad_2_14d12h00m.tif
172	111.02825164794922	4843.5	631.1686078310013	6946.5	461.7524154186249	0.1250669126702743	3.845168138614519	Empty_1_00d00h00m.tif
173	172.90036010742188	14779.5	979.300637960434	20636.5	750.5449025630951	0.15736859722219992	3.6098319194613575	Empty_1_00d04h00m.tif
174	192.8899688720703	21175.0	1224.8224960565567	31681.5	856.3347634077072	0.18115664136927773	3.8063898399167155	Empty_1_00d08h00m.tif
175	198.27391052246094	17600.0	1467.4742975234985	36019.0	886.4573857784271	0.14250550803098985	3.6596833088806826	Empty_1_00d12h00m.tif
176	79.14837646484375	7416.5	626.6833260059357	10907.0	417.8677899837494	0.3768470385869073	3.8601715355160255	Empty_1_00d16h00m.tif
177	25.883665084838867	1022.5	138.12489068508148	1069.5	130.30232000350952	0.48580491069531256	4.217230727923909	Empty_1_00d20h00m.tif
178	15.811488151550293	608.5	93.35533821582794	619.5	90.25936102867126	0.774756477590592	4.202741401047008	Empty_1_01d00h00m.tif
179	24.041728973388672	1099.5	132.32590067386627	1138.0	126.34482502937317	0.6054997484708962	4.64882209725374	Empty_1_01d04h00m.tif
180	21.86902618408203	832.5	117.49747347831726	872.0	112.16811144351959	0.5540838352953362	3.9276644913956393	Empty_1_01d08h00m.tif
181	489.2375183105469	161614.0	3447.565911769867	216564.0	2152.985184431076	0.21492631747700527	4.344653645669999	Empty_1_01d12h00m.tif
182	30.663724899291992	1504.0	165.53910434246063	1630.0	156.32606601715088	0.5091528084076621	4.560913757165849	Empty_1_01d16h00m.tif
183	33.682437896728516	1698.0	183.33809328079224	1924.5	170.20293593406677	0.476409900075774	4.665203875654217	Empty_1_01d20h00m.tif
184	35.64442825317383	1922.5	194.40916085243225	2178.0	180.67652010917664	0.48165178041508977	4.679771472158333	Empty_1_02d00h00m.tif
185	40.152931213378906	2298.0	218.79393708705902	2648.5	201.72431457042694	0.4536967226173011	4.694273961914805	Empty_1_02d04h00m.tif
186	42.14567947387695	2462.5	229.0365778207779	2852.5	210.5683832168579	0.4412860986891669	4.869766016398286	Empty_1_02d08h00m.tif
187	46.0354118347168	2940.5	256.3502869606018	3569.0	233.06029891967773	0.4416591635369007	4.8571872075015445	Empty_1_02d12h00m.tif
188	92.82386016845703	7290.5	717.5361423492432	10801.5	433.95369803905487	0.26933214605523725	4.925251889040649	Empty_1_02d16h00m.tif
189	52.841922760009766	4044.5	321.80612993240356	5280.0	278.337509393692	0.4610603156189269	5.0140723626916515	Empty_1_02d20h00m.tif
190	56.69047164916992	4481.0	354.3919155597687	6243.0	302.6077924966812	0.44381801919055586	5.297581277477939	Empty_1_03d00h00m.tif
191	57.45808410644531	4288.5	361.3208485841751	6256.5	306.37369418144226	0.4134788125031137	5.339655198357115	Empty_1_03d04h00m.tif
192	228.6597900390625	11222.0	1113.1858532428741	14697.0	926.5498915910721	0.068318888318515	5.097997478996542	Empty_1_03d08h00m.tif
193	55.35624694824219	3456.0	361.2203423976898	5764.5	295.7302063703537	0.35899680623379343	4.6550613140723565	Empty_1_03d16h00m.tif
194	55.276893615722656	3509.5	360.6345567703247	5738.0	295.2389931678772	0.36560162371988947	4.5102221150181885	Empty_1_03d20h00m.tif
195	56.316349029541016	3751.0	367.84775972366333	5977.5	300.0863211154938	0.37646812212219344	4.603359060854525	Empty_1_04d00h00m.tif
196	54.97132873535156	3274.5	360.29141080379486	5596.0	292.472149848938	0.34492339559105223	4.466705823184584	Empty_1_04d04h00m.tif
197	54.02150344848633	3351.0	354.53405117988586	5500.0	288.5246214866638	0.36550323215431935	4.3906316304774755	Empty_1_04d08h00m.tif
198	55.323665618896484	3436.5	358.634556889534	5683.5	293.9903039932251	0.3573917969005254	4.4613791719414655	Empty_1_04d12h00m.tif
