,File Name,Team 1,Score,Team 2,Score.1,Team 3,Score.2,Team 4,Score.3,Team 5,Score.4,Team 6,Score.5
46,1_08d04h10m.tif,,,,,,,Good,,,,,
47,1_08d08h10m.tif,,,,,,,Good,,,,,
48,1_08d12h10m.tif,,,,,,,Good,,,,,
49,1_08d16h10m.tif,,,,,,,Good,,,,,
50,1_08d20h10m.tif,,,,,,,Good,,,,,
51,1_09d00h10m.tif,,,,,,,Good,,,,,
52,1_09d04h10m.tif,,,,,,,Good,,,,,
53,1_09d08h10m.tif,,,,,,,Good,,,,,
54,1_09d12h10m.tif,,,,,,,Good,,,,,
55,1_09d16h10m.tif,,,,,,,Good,,,,,
56,1_09d20h10m.tif,,,,,,,Good,,,,,
57,1_10d00h10m.tif,,,,,,,Good,,,,,
58,1_10d04h10m.tif,,,,,,,Good,,,,,
59,1_10d08h10m.tif,,,,,,,Good,,,,,
60,1_10d12h10m.tif,,,,,,,Good,,,,,
61,1_10d16h10m.tif,,,,,,,Good,,,,,
62,1_10d20h10m.tif,,,,,,,Good,,,,,
63,1_11d00h10m.tif,,,,,,,Good,,,,,
64,1_11d04h10m.tif,,,,,,,Good,,,,,
65,1_11d08h10m.tif,,,,,,,Good,,,,,
66,1_11d12h10m.tif,,,,,,,Good,,,,,
67,1_11d16h10m.tif,,,,,,,Good,,,,,
68,1_11d20h10m.tif,,,,,,,Good,,,,,
69,1_12d00h10m.tif,,,,,,,Good,,,,,
70,1_12d04h10m.tif,,,,,,,Good,,,,,
71,1_12d08h10m.tif,,,,,,,Good,,,,,
72,1_12d12h10m.tif,,,,,,,Good,,,,,
73,1_12d16h10m.tif,,,,,,,Good,,,,,
74,1_12d20h10m.tif,,,,,,,Good,,,,,
75,1_13d00h10m.tif,,,,,,,Good,,,,,
76,1_13d04h10m.tif,,,,,,,Good,,,,,
77,1_13d08h10m.tif,,,,,,,Good,,,,,
78,1_13d12h10m.tif,,,,,,,Good,,,,,
79,1_13d16h10m.tif,,,,,,,Good,,,,,
80,1_13d20h10m.tif,,,,,,,Good,,,,,
81,1_14d00h10m.tif,,,,,,,Good,,,,,
82,1_14d04h10m.tif,,,,,,,Good,,,,,
83,1_14d08h10m.tif,,,,,,,Good,,,,,
84,1_14d12h10m.tif,,,,,,,Good,,,,,
85,1_14d16h10m.tif,,,,,,,Good,,,,,
86,1_14d20h10m.tif,,,,,,,Good,,,,,
87,1_15d00h10m.tif,,,,,,,Good,,,,,
88,1_15d04h10m.tif,,,,,,,Good,,,,,
89,1_15d08h10m.tif,,,,,,,Good,,,,,
90,1_15d12h10m.tif,,,,,,,Good,,,,,
91,10_00d00h00m.tif,,,,,,,Good,,,,,
92,10_00d04h00m.tif,,,,,,,Good,,,,,
93,10_00d16h10m.tif,,,,,,,Good,,,,,
94,10_00d20h10m.tif,,,,,,,Good,,,,,
95,10_01d00h10m.tif,,,,,,,Good,,,,,
96,10_01d04h10m.tif,,,,,,,Good,,,,,
97,10_01d08h10m.tif,,,,,,,Good,,,,,
98,10_01d12h10m.tif,,,,,,,Good,,,,,
99,10_01d16h10m.tif,,,,,,,Good,,,,,
100,10_01d20h10m.tif,,,,,,,Good,,,,,
101,10_02d00h10m.tif,,,,,,,Good,,,,,
102,10_02d04h10m.tif,,,,,,,Good,,,,,
103,10_02d08h10m.tif,,,,,,,Good,,,,,
104,10_02d12h10m.tif,,,,,,,Good,,,,,
105,10_02d16h10m.tif,,,,,,,Good,,,,,
106,10_02d20h10m.tif,,,,,,,Good,,,,,
107,10_03d00h10m.tif,,,,,,,Good,,,,,
108,10_03d04h10m.tif,,,,,,,Good,,,,,
109,10_03d08h10m.tif,,,,,,,Good,,,,,
110,10_03d12h10m.tif,,,,,,,Good,,,,,
111,10_03d16h10m.tif,,,,,,,Good,,,,,
112,10_03d20h10m.tif,,,,,,,Good,,,,,
113,10_04d00h10m.tif,,,,,,,Good,,,,,
114,10_04d04h10m.tif,,,,,,,Good,,,,,
115,10_04d08h10m.tif,,,,,,,Good,,,,,
116,10_04d12h10m.tif,,,,,,,Good,,,,,
117,10_04d16h10m.tif,,,,,,,Good,,,,,
118,10_05d00h10m.tif,,,,,,,Good,,,,,
119,10_05d04h10m.tif,,,,,,,Good,,,,,
120,10_05d08h10m.tif,,,,,,,Good,,,,,
121,10_05d12h10m.tif,,,,,,,Good,,,,,
122,10_05d16h10m.tif,,,,,,,Good,,,,,
123,10_05d20h10m.tif,,,,,,,Good,,,,,
124,10_06d00h10m.tif,,,,,,,Good,,,,,
125,10_06d04h10m.tif,,,,,,,Good,,,,,
126,10_06d08h10m.tif,,,,,,,Good,,,,,
127,10_06d12h10m.tif,,,,,,,Good,,,,,
128,10_06d16h10m.tif,,,,,,,Good,,,,,
129,10_06d20h10m.tif,,,,,,,Good,,,,,
130,10_07d00h10m.tif,,,,,,,Good,,,,,
131,10_07d04h10m.tif,,,,,,,Good,,,,,
132,10_07d08h10m.tif,,,,,,,Good,,,,,
133,10_07d12h10m.tif,,,,,,,Good,,,,,
134,10_07d16h10m.tif,,,,,,,Good,,,,,
135,10_07d20h10m.tif,,,,,,,Good,,,,,
136,10_08d00h10m.tif,,,,,,,Good,,,,,
137,10_08d04h10m.tif,,,,,,,Good,,,,,
138,10_08d08h10m.tif,,,,,,,Good,,,,,
139,10_08d12h10m.tif,,,,,,,Good,,,,,
140,10_08d16h10m.tif,,,,,,,Good,,,,,
141,10_08d20h10m.tif,,,,,,,Good,,,,,
142,10_09d00h10m.tif,,,,,,,Good,,,,,
143,10_09d04h10m.tif,,,,,,,Good,,,,,
144,10_09d08h10m.tif,,,,,,,Good,,,,,
145,10_09d12h10m.tif,,,,,,,Good,,,,,
146,10_09d16h10m.tif,,,,,,,Good,,,,,
147,10_09d20h10m.tif,,,,,,,Good,,,,,
148,10_10d00h10m.tif,,,,,,,Good,,,,,
149,10_10d04h10m.tif,,,,,,,Good,,,,,
150,10_10d08h10m.tif,,,,,,,Good,,,,,
151,10_10d12h10m.tif,,,,,,,Good,,,,,
152,10_10d16h10m.tif,,,,,,,Good,,,,,
153,10_10d20h10m.tif,,,,,,,Good,,,,,
154,10_11d00h10m.tif,,,,,,,Good,,,,,
155,10_11d04h10m.tif,,,,,,,Good,,,,,
156,10_11d08h10m.tif,,,,,,,Good,,,,,
157,10_11d12h10m.tif,,,,,,,Good,,,,,
158,10_11d16h10m.tif,,,,,,,Good,,,,,
159,10_11d20h10m.tif,,,,,,,Good,,,,,
160,10_12d04h10m.tif,,,,,,,Good,,,,,
161,10_12d08h10m.tif,,,,,,,Good,,,,,
162,10_12d12h10m.tif,,,,,,,Good,,,,,
163,10_12d16h10m.tif,,,,,,,Good,,,,,
164,10_12d20h10m.tif,,,,,,,Good,,,,,
165,10_13d00h10m.tif,,,,,,,Good,,,,,
166,10_13d04h10m.tif,,,,,,,Good,,,,,
167,10_13d08h10m.tif,,,,,,,Good,,,,,
168,10_13d12h10m.tif,,,,,,,Good,,,,,
169,10_13d16h10m.tif,,,,,,,Good,,,,,
170,10_13d20h10m.tif,,,,,,,Good,,,,,
171,10_14d00h10m.tif,,,,,,,Good,,,,,
172,10_14d04h10m.tif,,,,,,,Good,,,,,
173,10_14d08h10m.tif,,,,,,,Good,,,,,
174,10_14d12h10m.tif,,,,,,,Good,,,,,
175,10_14d16h10m.tif,,,,,,,Good,,,,,
176,10_14d20h10m.tif,,,,,,,Good,,,,,
177,10_15d00h10m.tif,,,,,,,Good,,,,,
178,10_15d04h10m.tif,,,,,,,Good,,,,,
179,10_15d08h10m.tif,,,,,,,Good,,,,,
180,10_15d12h10m.tif,,,,,,,Good,,,,,
181,11_00d00h00m.tif,,,,,,,Good,,,,,
182,11_00d04h00m.tif,,,,,,,Good,,,,,
183,11_00d08h00m.tif,,,,,,,Good,,,,,
184,11_00d12h00m.tif,,,,,,,Good,,,,,
185,11_00d16h00m.tif,,,,,,,Good,,,,,
186,11_00d20h00m.tif,,,,,,,Good,,,,,
187,11_01d00h00m.tif,,,,,,,Good,,,,,
188,11_01d04h00m.tif,,,,,,,Good,,,,,
189,11_01d08h00m.tif,,,,,,,Good,,,,,
190,11_01d12h00m.tif,,,,,,,Good,,,,,
191,11_01d16h00m.tif,,,,,,,Good,,,,,
192,11_01d20h00m.tif,,,,,,,Good,,,,,
193,11_02d00h00m.tif,,,,,,,Good,,,,,
194,11_02d04h00m.tif,,,,,,,Good,,,,,
195,11_02d08h00m.tif,,,,,,,Good,,,,,
196,11_02d12h00m.tif,,,,,,,Good,,,,,
197,11_02d16h00m.tif,,,,,,,Good,,,,,
198,11_02d20h00m.tif,,,,,,,Good,,,,,
199,11_03d00h00m.tif,,,,,,,Good,,,,,
200,11_03d04h00m.tif,,,,,,,Good,,,,,
201,11_03d08h00m.tif,,,,,,,Good,,,,,
202,11_03d16h00m.tif,,,,,,,Good,,,,,
203,11_03d20h00m.tif,,,,,,,Good,,,,,
204,11_04d00h00m.tif,,,,,,,Good,,,,,
205,11_04d04h00m.tif,,,,,,,Good,,,,,
206,11_04d08h00m.tif,,,,,,,Good,,,,,
207,11_04d12h00m.tif,,,,,,,Good,,,,,
208,11_04d16h00m.tif,,,,,,,Good,,,,,
209,11_04d20h00m.tif,,,,,,,Good,,,,,
210,11_05d00h00m.tif,,,,,,,Good,,,,,
211,11_05d04h00m.tif,,,,,,,Good,,,,,
212,11_05d08h00m.tif,,,,,,,Good,,,,,
213,11_05d12h00m.tif,,,,,,,Good,,,,,
214,11_05d16h00m.tif,,,,,,,Good,,,,,
215,11_05d20h00m.tif,,,,,,,Good,,,,,
216,11_06d00h00m.tif,,,,,,,Good,,,,,
217,11_06d04h00m.tif,,,,,,,Good,,,,,
218,11_06d08h00m.tif,,,,,,,Good,,,,,
219,11_06d12h00m.tif,,,,,,,Good,,,,,
220,11_06d16h00m.tif,,,,,,,Good,,,,,
221,11_07d00h00m.tif,,,,,,,Good,,,,,
222,11_07d04h00m.tif,,,,,,,Good,,,,,
223,11_07d08h00m.tif,,,,,,,Good,,,,,
224,11_07d12h00m.tif,,,,,,,Good,,,,,
225,11_07d16h00m.tif,,,,,,,Good,,,,,
226,11_07d20h00m.tif,,,,,,,Good,,,,,
227,11_08d00h00m.tif,,,,,,,Good,,,,,
228,11_08d04h00m.tif,,,,,,,Good,,,,,
229,11_08d08h00m.tif,,,,,,,Good,,,,,
230,11_08d12h00m.tif,,,,,,,Good,,,,,
231,11_08d16h00m.tif,,,,,,,Good,,,,,
232,11_08d20h00m.tif,,,,,,,Good,,,,,
233,11_09d00h00m.tif,,,,,,,Good,,,,,
234,11_09d04h00m.tif,,,,,,,Good,,,,,
235,11_09d08h00m.tif,,,,,,,Good,,,,,
236,11_09d12h00m.tif,,,,,,,Good,,,,,
237,11_09d16h00m.tif,,,,,,,Good,,,,,
238,11_09d20h00m.tif,,,,,,,Good,,,,,
239,11_10d00h00m.tif,,,,,,,Good,,,,,
240,11_10d04h00m.tif,,,,,,,Good,,,,,
241,11_10d08h00m.tif,,,,,,,Good,,,,,
242,11_10d12h00m.tif,,,,,,,Good,,,,,
243,11_10d16h00m.tif,,,,,,,Good,,,,,
244,11_10d20h00m.tif,,,,,,,Good,,,,,
245,11_11d00h00m.tif,,,,,,,Good,,,,,
246,11_11d04h00m.tif,,,,,,,Good,,,,,
247,11_11d08h00m.tif,,,,,,,Good,,,,,
248,11_11d12h00m.tif,,,,,,,Good,,,,,
249,11_11d16h00m.tif,,,,,,,Good,,,,,
250,11_11d20h00m.tif,,,,,,,Good,,,,,
251,11_12d00h00m.tif,,,,,,,Good,,,,,
252,11_12d04h00m.tif,,,,,,,Good,,,,,
253,11_12d08h00m.tif,,,,,,,Good,,,,,
254,11_12d12h00m.tif,,,,,,,Good,,,,,
255,11_12d16h00m.tif,,,,,,,Good,,,,,
256,11_12d20h00m.tif,,,,,,,Good,,,,,
257,11_13d00h00m.tif,,,,,,,Good,,,,,
258,11_13d04h00m.tif,,,,,,,Good,,,,,
259,11_13d08h00m.tif,,,,,,,Good,,,,,
260,11_13d12h00m.tif,,,,,,,Good,,,,,
261,11_13d16h00m.tif,,,,,,,Good,,,,,
262,11_13d20h00m.tif,,,,,,,Good,,,,,
263,11_14d00h00m.tif,,,,,,,Good,,,,,
264,11_14d04h00m.tif,,,,,,,Good,,,,,
265,11_14d08h00m.tif,,,,,,,Good,,,,,
266,11_14d12h00m.tif,,,,,,,Good,,,,,
267,12_00d00h00m.tif,,,,,,,Good,,,,,
268,12_00d04h00m.tif,,,,,,,Good,,,,,
269,12_00d16h10m.tif,,,,,,,Good,,,,,
270,12_00d20h10m.tif,,,,,,,Good,,,,,
271,12_01d00h10m.tif,,,,,,,Good,,,,,
272,12_01d04h10m.tif,,,,,,,Good,,,,,
273,12_01d08h10m.tif,,,,,,,Good,,,,,
274,12_01d12h10m.tif,,,,,,,Good,,,,,
275,12_01d16h10m.tif,,,,,,,Good,,,,,
276,12_01d20h10m.tif,,,,,,,Good,,,,,
277,12_02d00h10m.tif,,,,,,,Good,,,,,
278,12_02d04h10m.tif,,,,,,,Good,,,,,
279,12_02d08h10m.tif,,,,,,,Good,,,,,
280,12_02d12h10m.tif,,,,,,,Good,,,,,
281,12_02d16h10m.tif,,,,,,,Good,,,,,
282,12_02d20h10m.tif,,,,,,,Good,,,,,
283,12_03d00h10m.tif,,,,,,,Good,,,,,
284,12_03d04h10m.tif,,,,,,,Good,,,,,
285,12_03d08h10m.tif,,,,,,,Good,,,,,
286,12_03d12h10m.tif,,,,,,,Good,,,,,
287,12_03d16h10m.tif,,,,,,,Good,,,,,
288,12_03d20h10m.tif,,,,,,,Good,,,,,
289,12_04d00h10m.tif,,,,,,,Good,,,,,
290,12_04d04h10m.tif,,,,,,,Good,,,,,
291,12_04d08h10m.tif,,,,,,,Good,,,,,
292,12_04d12h10m.tif,,,,,,,Good,,,,,
293,12_04d16h10m.tif,,,,,,,Good,,,,,
294,12_05d00h10m.tif,,,,,,,Good,,,,,
295,12_05d04h10m.tif,,,,,,,Good,,,,,
296,12_05d08h10m.tif,,,,,,,Good,,,,,
297,12_05d12h10m.tif,,,,,,,Good,,,,,
298,12_05d16h10m.tif,,,,,,,Good,,,,,
299,12_05d20h10m.tif,,,,,,,Good,,,,,
300,12_06d00h10m.tif,,,,,,,Good,,,,,
301,12_06d04h10m.tif,,,,,,,Good,,,,,
302,12_06d08h10m.tif,,,,,,,Good,,,,,
303,12_06d12h10m.tif,,,,,,,Good,,,,,
304,12_06d16h10m.tif,,,,,,,Good,,,,,
305,12_06d20h10m.tif,,,,,,,Good,,,,,
306,12_07d00h10m.tif,,,,,,,Good,,,,,
307,12_07d04h10m.tif,,,,,,,Good,,,,,
308,12_07d08h10m.tif,,,,,,,Good,,,,,
309,12_07d12h10m.tif,,,,,,,Good,,,,,
310,12_07d16h10m.tif,,,,,,,Good,,,,,
311,12_07d20h10m.tif,,,,,,,Good,,,,,
312,12_08d00h10m.tif,,,,,,,Good,,,,,
313,12_08d04h10m.tif,,,,,,,Good,,,,,
314,12_08d08h10m.tif,,,,,,,Good,,,,,
315,12_08d12h10m.tif,,,,,,,Good,,,,,
316,12_08d16h10m.tif,,,,,,,Good,,,,,
317,12_08d20h10m.tif,,,,,,,Good,,,,,
318,12_09d00h10m.tif,,,,,,,Good,,,,,
319,12_09d04h10m.tif,,,,,,,Good,,,,,
320,12_09d08h10m.tif,,,,,,,Good,,,,,
321,12_09d12h10m.tif,,,,,,,Good,,,,,
322,12_09d16h10m.tif,,,,,,,Good,,,,,
323,12_09d20h10m.tif,,,,,,,Good,,,,,
324,12_10d00h10m.tif,,,,,,,Good,,,,,
325,12_10d04h10m.tif,,,,,,,Good,,,,,
326,12_10d08h10m.tif,,,,,,,Good,,,,,
327,12_10d12h10m.tif,,,,,,,Good,,,,,
328,12_10d16h10m.tif,,,,,,,Good,,,,,
329,12_10d20h10m.tif,,,,,,,Good,,,,,
330,12_11d00h10m.tif,,,,,,,Good,,,,,
331,12_11d04h10m.tif,,,,,,,Good,,,,,
332,12_11d08h10m.tif,,,,,,,Good,,,,,
333,12_11d12h10m.tif,,,,,,,Good,,,,,
334,12_11d16h10m.tif,,,,,,,Good,,,,,
335,12_11d20h10m.tif,,,,,,,Good,,,,,
336,12_12d04h10m.tif,,,,,,,Good,,,,,
337,12_12d08h10m.tif,,,,,,,Good,,,,,
338,12_12d12h10m.tif,,,,,,,Good,,,,,
339,12_12d16h10m.tif,,,,,,,Good,,,,,
340,12_12d20h10m.tif,,,,,,,Good,,,,,
341,12_13d00h10m.tif,,,,,,,Good,,,,,
342,12_13d04h10m.tif,,,,,,,Good,,,,,
343,12_13d08h10m.tif,,,,,,,Good,,,,,
344,12_13d12h10m.tif,,,,,,,Good,,,,,
345,12_13d16h10m.tif,,,,,,,Good,,,,,
346,12_13d20h10m.tif,,,,,,,Good,,,,,
347,12_14d00h10m.tif,,,,,,,Good,,,,,
348,12_14d04h10m.tif,,,,,,,Good,,,,,
349,12_14d08h10m.tif,,,,,,,Good,,,,,
350,12_14d12h10m.tif,,,,,,,Good,,,,,
351,12_14d16h10m.tif,,,,,,,Good,,,,,
352,12_14d20h10m.tif,,,,,,,Good,,,,,
353,12_15d00h10m.tif,,,,,,,Good,,,,,
354,12_15d04h10m.tif,,,,,,,Good,,,,,
355,12_15d08h10m.tif,,,,,,,Good,,,,,
356,12_15d12h10m.tif,,,,,,,Good,,,,,
357,13_00d00h00m.tif,,,,,,,Good,,,,,
358,13_00d04h00m.tif,,,,,,,Good,,,,,
359,13_00d16h10m.tif,,,,,,,Good,,,,,
360,13_00d20h10m.tif,,,,,,,Good,,,,,
361,13_01d00h10m.tif,,,,,,,Good,,,,,
362,13_01d04h10m.tif,,,,,,,Good,,,,,
363,13_01d08h10m.tif,,,,,,,Good,,,,,
364,13_01d12h10m.tif,,,,,,,Good,,,,,
365,13_01d16h10m.tif,,,,,,,Good,,,,,
366,13_01d20h10m.tif,,,,,,,Good,,,,,
367,13_02d00h10m.tif,,,,,,,Good,,,,,
368,13_02d04h10m.tif,,,,,,,Good,,,,,
369,13_02d08h10m.tif,,,,,,,Good,,,,,
370,13_02d12h10m.tif,,,,,,,Good,,,,,
371,13_02d16h10m.tif,,,,,,,Good,,,,,
372,13_02d20h10m.tif,,,,,,,Good,,,,,
373,13_03d00h10m.tif,,,,,,,Good,,,,,
374,13_03d04h10m.tif,,,,,,,Good,,,,,
375,13_03d08h10m.tif,,,,,,,Good,,,,,
376,13_03d12h10m.tif,,,,,,,Good,,,,,
377,13_03d16h10m.tif,,,,,,,Good,,,,,
378,13_03d20h10m.tif,,,,,,,Good,,,,,
379,13_04d00h10m.tif,,,,,,,Good,,,,,
380,13_04d04h10m.tif,,,,,,,Good,,,,,
381,13_04d08h10m.tif,,,,,,,Good,,,,,
382,13_04d12h10m.tif,,,,,,,Good,,,,,
383,13_04d16h10m.tif,,,,,,,Good,,,,,
384,13_05d00h10m.tif,,,,,,,Good,,,,,
385,13_05d04h10m.tif,,,,,,,Good,,,,,
386,13_05d08h10m.tif,,,,,,,Good,,,,,
387,13_05d12h10m.tif,,,,,,,Good,,,,,
388,13_05d16h10m.tif,,,,,,,Good,,,,,
389,13_05d20h10m.tif,,,,,,,Good,,,,,
390,13_06d00h10m.tif,,,,,,,Good,,,,,
391,13_06d04h10m.tif,,,,,,,Good,,,,,
392,13_06d08h10m.tif,,,,,,,Good,,,,,
393,13_06d12h10m.tif,,,,,,,Good,,,,,
394,13_06d16h10m.tif,,,,,,,Good,,,,,
395,13_06d20h10m.tif,,,,,,,Good,,,,,
396,13_07d00h10m.tif,,,,,,,Good,,,,,
397,13_07d04h10m.tif,,,,,,,Good,,,,,
398,13_07d08h10m.tif,,,,,,,Good,,,,,
399,13_07d12h10m.tif,,,,,,,Good,,,,,
400,13_07d16h10m.tif,,,,,,,Good,,,,,
401,13_07d20h10m.tif,,,,,,,Good,,,,,
402,13_08d00h10m.tif,,,,,,,Good,,,,,
403,13_08d04h10m.tif,,,,,,,Good,,,,,
404,13_08d08h10m.tif,,,,,,,Good,,,,,
405,13_08d12h10m.tif,,,,,,,Good,,,,,
406,13_08d16h10m.tif,,,,,,,Good,,,,,
407,13_08d20h10m.tif,,,,,,,Good,,,,,
408,13_09d00h10m.tif,,,,,,,Good,,,,,
409,13_09d04h10m.tif,,,,,,,Good,,,,,
410,13_09d08h10m.tif,,,,,,,Good,,,,,
411,13_09d12h10m.tif,,,,,,,Good,,,,,
412,13_09d16h10m.tif,,,,,,,Good,,,,,
413,13_09d20h10m.tif,,,,,,,Good,,,,,
414,13_10d00h10m.tif,,,,,,,Good,,,,,
415,13_10d04h10m.tif,,,,,,,Good,,,,,
416,13_10d08h10m.tif,,,,,,,Good,,,,,
417,13_10d12h10m.tif,,,,,,,Good,,,,,
418,13_10d16h10m.tif,,,,,,,Good,,,,,
419,13_10d20h10m.tif,,,,,,,Good,,,,,
420,13_11d00h10m.tif,,,,,,,Good,,,,,
421,13_11d04h10m.tif,,,,,,,Good,,,,,
422,13_11d08h10m.tif,,,,,,,Good,,,,,
423,13_11d12h10m.tif,,,,,,,Good,,,,,
424,13_11d16h10m.tif,,,,,,,Good,,,,,
425,13_11d20h10m.tif,,,,,,,Good,,,,,
426,13_12d04h10m.tif,,,,,,,Good,,,,,
427,13_12d08h10m.tif,,,,,,,Good,,,,,
428,13_12d12h10m.tif,,,,,,,Good,,,,,
429,13_12d16h10m.tif,,,,,,,Good,,,,,
430,13_12d20h10m.tif,,,,,,,Good,,,,,
431,13_13d00h10m.tif,,,,,,,Good,,,,,
432,13_13d04h10m.tif,,,,,,,Good,,,,,
433,13_13d08h10m.tif,,,,,,,Good,,,,,
434,13_13d12h10m.tif,,,,,,,Good,,,,,
435,13_13d16h10m.tif,,,,,,,Good,,,,,
436,13_13d20h10m.tif,,,,,,,Good,,,,,
437,13_14d00h10m.tif,,,,,,,Good,,,,,
438,13_14d04h10m.tif,,,,,,,Good,,,,,
439,13_14d08h10m.tif,,,,,,,Good,,,,,
440,13_14d12h10m.tif,,,,,,,Good,,,,,
441,13_14d16h10m.tif,,,,,,,Good,,,,,
442,13_14d20h10m.tif,,,,,,,Good,,,,,
443,13_15d00h10m.tif,,,,,,,Good,,,,,
444,13_15d04h10m.tif,,,,,,,Good,,,,,
445,13_15d08h10m.tif,,,,,,,Good,,,,,
446,13_15d12h10m.tif,,,,,,,Good,,,,,
447,14_00d00h00m.tif,,,,,,,Good,,,,,
448,14_00d04h00m.tif,,,,,,,Good,,,,,
449,14_00d16h10m.tif,,,,,,,Good,,,,,
450,14_00d20h10m.tif,,,,,,,Good,,,,,
451,14_01d00h10m.tif,,,,,,,Good,,,,,
452,14_01d04h10m.tif,,,,,,,Good,,,,,
453,14_01d08h10m.tif,,,,,,,Good,,,,,
454,14_01d12h10m.tif,,,,,,,Good,,,,,
455,14_01d16h10m.tif,,,,,,,Good,,,,,
456,14_01d20h10m.tif,,,,,,,Good,,,,,
457,14_02d00h10m.tif,,,,,,,Good,,,,,
458,14_02d04h10m.tif,,,,,,,Good,,,,,
459,14_02d08h10m.tif,,,,,,,Good,,,,,
460,14_02d12h10m.tif,,,,,,,Good,,,,,
461,14_02d16h10m.tif,,,,,,,Good,,,,,
462,14_02d20h10m.tif,,,,,,,Good,,,,,
463,14_03d00h10m.tif,,,,,,,Good,,,,,
464,14_03d04h10m.tif,,,,,,,Good,,,,,
465,14_03d08h10m.tif,,,,,,,Good,,,,,
466,14_03d12h10m.tif,,,,,,,Good,,,,,
467,14_03d16h10m.tif,,,,,,,Good,,,,,
468,14_03d20h10m.tif,,,,,,,Good,,,,,
469,14_04d00h10m.tif,,,,,,,Good,,,,,
470,14_04d04h10m.tif,,,,,,,Good,,,,,
471,14_04d08h10m.tif,,,,,,,Good,,,,,
472,14_04d12h10m.tif,,,,,,,Good,,,,,
473,14_04d16h10m.tif,,,,,,,Good,,,,,
474,14_05d00h10m.tif,,,,,,,Good,,,,,
475,14_05d04h10m.tif,,,,,,,Good,,,,,
476,14_05d08h10m.tif,,,,,,,Good,,,,,
477,14_05d12h10m.tif,,,,,,,Good,,,,,
478,14_05d16h10m.tif,,,,,,,Good,,,,,
479,14_05d20h10m.tif,,,,,,,Good,,,,,
480,14_06d00h10m.tif,,,,,,,Good,,,,,
481,14_06d04h10m.tif,,,,,,,Good,,,,,
482,14_06d08h10m.tif,,,,,,,Good,,,,,
483,14_06d12h10m.tif,,,,,,,Good,,,,,
484,14_06d16h10m.tif,,,,,,,Good,,,,,
485,14_06d20h10m.tif,,,,,,,Good,,,,,
486,14_07d00h10m.tif,,,,,,,Good,,,,,
487,14_07d04h10m.tif,,,,,,,Good,,,,,
488,14_07d08h10m.tif,,,,,,,Good,,,,,
489,14_07d12h10m.tif,,,,,,,Good,,,,,
490,14_07d16h10m.tif,,,,,,,Good,,,,,
491,14_07d20h10m.tif,,,,,,,Good,,,,,
492,14_08d00h10m.tif,,,,,,,Good,,,,,
493,14_08d04h10m.tif,,,,,,,Good,,,,,
494,14_08d08h10m.tif,,,,,,,Good,,,,,
